0
0.000197139585601025	0.491958547991394	0.430824128070307	5	1
0.000279808756431963	0.422169500085630	0.0468332754444880	5	1
0.000181836183887267	0.562564034085882	0.783567581141816	5	1
0.000152540598920405	0.482604557743460	0.0903532505253980	5	1
0.000256900535848187	0.408528240401258	0.146840982114116	5	1
0.000207844889188019	0.546995001292533	0.570085040130169	5	1
0.000266222213788817	0.556417056001380	0.832775143684071	5	1
0.000211413876051412	0.515449396796170	0.622995177835574	5	1
0.000142107742195309	0.557430208370769	0.432027934855387	5	1
0.000236065462049908	0.398432393349790	0.0788450989599472	5	1
0.000177977915389929	0.550543449172874	0.848476904649106	5	1
0.000194773385157270	0.546557978874249	0.519574153711362	5	1
0.000241201294935318	0.473561862222672	0.395916891732870	5	1
0.000256488301757437	0.444254858534106	0.0986969135248177	5	1
0.000224754263346441	0.592845536346422	0.885380733830790	5	1
0.000169416850762997	0.440540795668906	0.0296223171631025	5	1
0.000297409148951199	0.491854103160719	0.691655942502420	5	1
0.000146745421497144	0.534303908305471	0.507075927649115	5	1
0.000242592375611515	0.458578407145219	0.238955576976832	5	1
0.000100731394675723	0.544659418840731	0.444048743042072	5	1
0.000241564605031371	0.477213144047614	0.604387006693046	5	1
0.000142740909655843	0.574737732980036	0.801084336407814	5	1
0.000253776330873926	0.527401384701947	0.904485513983591	5	1
0.000143643497750028	0.513662828959023	0.324034175845313	5	1
0.000253479754383620	0.492441109301143	0.540952121815828	5	1
0.000258917090532014	0.403239652475341	0.105363683799348	5	1
0.000147469881043426	0.519570727787227	0.335328745273311	5	1
0.000252440196323232	0.383342272584852	0.0597089432229477	5	1
0.000145688399331813	0.572550168305401	0.701906824624424	5	1
0.000189308155373666	0.476260948408672	0.441118765192780	5	1
0.000261882837420524	0.528158382345194	0.678649477843560	5	1
0.000243206630080962	0.574709609923533	0.996736842166202	5	1
0.000205381031475454	0.499834682326849	0.445155926117301	5	1
0.000252171317984798	0.368258775404047	0.0303009397881689	5	1
0.000231322153674720	0.423734362909921	0.154551988277821	5	1
0.000124447689324246	0.567887082414101	0.362496581468127	5	1
0.000125117702423624	0.449363315094903	0.0367122743199908	5	1
0.000111084266421767	0.479308200427751	0.0541869948679279	5	1
0.000122107477225429	0.468093481465322	0.0415130239928157	5	1
0.000130290147739697	0.467133421741026	0.244312777640972	5	1
0.000198841370552251	0.531679676096372	0.609226736282848	5	1
0.000143092391008675	0.517886341545488	0.556490634344860	5	1
0.000167350516019656	0.505375211137254	0.281296980385665	5	1
0.000182594011723985	0.558844475876124	0.861160844296834	5	1
0.000101537066017719	0.554044374264136	0.282237100913448	5	1
0.000118400830750841	0.580425900617605	0.455570487987657	5	1
0.000281837989867356	0.383891621990353	0.220690337737034	5	1
0.000173437311133177	0.461746675207160	0.141571515426361	5	1
0.000259756033800702	0.407383144479147	0.260237835686691	5	1
0.000226326741557519	0.407352753433367	0.111084470405927	5	1
0.000271118033674798	0.402245043201542	0.0956912394410136	5	1
0.000235835692486424	0.466785651871612	0.512976336299854	5	1
0.000135660755530320	0.515859922171963	0.100013804053602	5	1
0.000294110541718851	0.509020879482546	0.843310399897556	5	1
0.000261733389804422	0.494443640076932	0.491785210196934	5	1
0.000240221028133370	0.466549445386773	0.585013330896576	5	1
0.000171115698870525	0.475407462116320	0.0391738834184207	5	1
0.000295263089885940	0.525841802795501	0.833052260015447	5	1
0.000159671651351163	0.565882407880607	0.607439141600729	5	1
